date,realized
2016-11-20,266.1385220289119
2016-11-21,266.84559744790624
2016-11-22,267.60366001773866
2016-11-23,268.33256113505706
2016-11-24,269.14823096745937
2016-11-25,270.00907007360456
2016-11-26,270.7839790121521
2016-11-27,271.52996281103475
2016-11-28,272.2972158836605
2016-11-29,273.04618627472195
2016-11-30,273.9462901853364
2016-12-01,274.8681270568448
2016-12-02,275.78667845349287
2016-12-03,276.80573934734764
2016-12-04,277.8377946546102
2016-12-05,278.86149241997333
2016-12-06,280.0638035931577
2016-12-07,281.0941315261186
2016-12-08,282.14508459874423
2016-12-09,283.23293376075543
2016-12-10,284.47317007360454
2016-12-11,285.6376315261186
2016-12-12,286.82465443114654
2016-12-13,288.03435834176105
2016-12-14,289.2533773361744
2016-12-15,290.3739991238839
2016-12-16,291.46523990600684
2016-12-17,292.5476706322638
2016-12-18,293.6214136490236
2016-12-19,294.7753907439957
2016-12-20,295.88957021904196
2016-12-21,296.753735998594
2016-12-22,297.6834521997113
2016-12-23,298.6111295688803
2016-12-24,299.59991727837746
2016-12-25,300.52950387055625
2016-12-26,301.42391101692306
2016-12-27,302.35034677111304
2016-12-28,303.2941543020544
2016-12-29,304.19127711534253
2016-12-30,305.111060355566
2016-12-31,305.9328072829403
2017-01-01,306.7118701703316
2017-01-02,307.5288670215732
2017-01-03,308.44524020593076
2017-01-04,309.3505117143107
2017-01-05,310.26256652950104
2017-01-06,311.22161066357927
2017-01-07,312.1569134568753
2017-01-08,313.0375620602273
2017-01-09,313.911510777608
2017-01-10,314.4068549116862
2017-01-11,315.0206544219887
2017-01-12,315.6361873828825
2017-01-13,316.24802257841327
2017-01-14,316.75400181423265
2017-01-15,317.48282774370006
2017-01-16,318.131493863647
2017-01-17,318.60409274632855
2017-01-18,319.138437439066
2017-01-19,319.7771888408057
2017-01-20,320.366515097789
2017-01-21,320.9742242645598
2017-01-22,321.6099203539452
2017-01-23,322.1564304098112
2017-01-24,322.69878867366526
2017-01-25,323.21656353400044
2017-01-26,323.67997659341364
2017-01-27,324.19968385598344
2017-01-28,324.7268301478423
2017-01-29,325.33198808982286
2017-01-30,326.0249351099942
2017-01-31,326.7073641602736
2017-02-01,327.29416974686575
2017-02-02,327.8964289647428
2017-02-03,328.4968769054305
2017-02-04,329.10459143057017
2017-02-05,329.7713666691748
2017-02-06,330.4375242110743
2017-02-07,331.13951638984526
2017-02-08,331.9068203004598
2017-02-09,332.9022605239235
2017-02-10,333.8226018647056
2017-02-11,334.7984711384486
2017-02-12,335.8470811943145
2017-02-13,336.93186666917484
2017-02-14,338.1010432889302
2017-02-15,339.32892988110893
2017-02-16,340.52101591462855
2017-02-17,341.72119803753355
2017-02-18,342.775073456528
2017-02-19,343.8628874230084
2017-02-20,344.9526907749637
2017-02-21,346.05297513250565
2017-02-22,347.1980918922822
2017-02-23,348.3386181492654
2017-02-24,349.5137756911648
2017-02-25,350.6384689872542
2017-02-26,351.6984438475894
2017-02-27,352.7098522274777
2017-02-28,353.65345557943306
2017-03-01,354.51201591462853
2017-03-02,355.44479133362296
2017-03-03,356.4222421716118
2017-03-04,357.3824444305844
2017-03-05,358.3735572797465
2017-03-06,359.4114745981822
2017-03-07,360.4678377266739
2017-03-08,361.478391916618
2017-03-09,362.5064980618694
2017-03-10,363.5223583970649
2017-03-11,364.54630811773535
2017-03-12,365.5813399613108
2017-03-13,366.6301684529309
2017-03-14,367.64596286633866
2017-03-15,368.6339846540482
2017-03-16,369.6508349333778
2017-03-17,370.6405863300258
2017-03-18,371.6539008551655
2017-03-19,372.6793092350538
2017-03-20,373.69633884399235
2017-03-21,374.6821852127074
2017-03-22,375.68491593896437
2017-03-23,376.74247292220457
2017-03-24,377.7761053244392
2017-03-25,378.77212599483033
2017-03-26,379.74209917918785
2017-03-27,380.72930253114316
2017-03-28,381.71494610656225
2017-03-29,382.6826891233219
2017-03-30,383.66013102276327
2017-03-31,384.64636677695313
2017-04-01,385.64327124622685
2017-04-02,386.62838353672976
2017-04-03,387.5978628663387
2017-04-04,388.5638287881264
2017-04-05,389.49533660935543
2017-04-06,390.436327670808
2017-04-07,391.3746206703911
2017-04-08,392.2897463687151
2017-04-09,393.1495474860335
2017-04-10,394.0584720670391
2017-04-11,394.98448659217877
2017-04-12,395.88211005586595
2017-04-13,396.78159776536313
2017-04-14,397.6471452513967
2017-04-15,398.5353106145252
2017-04-16,399.4233519553073
2017-04-17,400.352592178771
2017-04-18,401.25746424581007
2017-04-19,402.1346072625698
2017-04-20,403.0077156424581
2017-04-21,403.8264793296089
2017-04-22,404.62008491620117
2017-04-23,405.3603681564245
2017-04-24,406.05525027932964
2017-04-25,406.6463016759776
2017-04-26,406.9237659217877
2017-04-27,407.1932251396647
2017-04-28,407.5117446927374
2017-04-29,407.94456033519543
2017-04-30,408.2800854748603
2017-05-01,408.71259944134084
2017-05-02,409.16497932960897
2017-05-03,409.848638547486
2017-05-04,410.70506312849164
2017-05-05,411.3966385474861
2017-05-06,412.02766648044695
2017-05-07,412.7018452513966
2017-05-08,413.45182849162006
2017-05-09,414.1482195530726
2017-05-10,414.8208005586592
2017-05-11,415.50454357541895
2017-05-12,416.2270296089385
2017-05-13,416.9589011173184
2017-05-14,417.675169273743
2017-05-15,418.3296050279329
2017-05-16,418.9947391061452
2017-05-17,419.68282849162006
2017-05-18,420.3001804469274
2017-05-19,420.7858229050279
2017-05-20,421.2705044692737
2017-05-21,421.7891804469274
2017-05-22,422.2486441340782
2017-05-23,422.78271675977663
2017-05-24,423.70503519553074
2017-05-25,424.6313145251396
2017-05-26,425.59930335195526
2017-05-27,426.5414262569833
2017-05-28,427.3711636871508
2017-05-29,428.1802195530727
2017-05-30,429.1639625698324
2017-05-31,430.06114692737435
2017-06-01,430.9388434341942
2017-06-02,431.8810389649205
2017-06-03,432.58213222899843
2017-06-04,433.41026630721075
2017-06-05,434.20240038542295
2017-06-06,435.8662604381354
2017-06-07,435.7035077031529
2017-06-08,438.405655608503
2017-06-09,438.30472072363426
2017-06-10,439.54559296701285
2017-06-11,440.83706782734805
2017-06-12,442.6489896150575
2017-06-13,444.3898276038843
2017-06-14,446.18068012487913
2017-06-15,447.97523319750474
2017-06-16,449.5353155204298
2017-06-17,450.7043352374992
2017-06-18,451.6808883101249
2017-06-19,452.7941914183071
2017-06-20,454.13893222925293
2017-06-21,455.4456512116876
2017-06-22,456.5769081949279
2017-06-23,457.79009813906197
2017-06-24,458.9767797033077
2017-06-25,460.11147802733
2017-06-26,461.4601819379447
2017-06-27,462.8242936697881
2017-06-28,464.28201434017916
2017-06-29,465.58593668846635
2017-06-30,466.8276493794131
2017-07-01,468.01666735719715
2017-07-02,469.28599696613566
2017-07-03,470.3553433348508
2017-07-04,471.5698433698906
2017-07-05,472.73229316039
2017-07-06,473.95129316039
2017-07-07,475.17937695927264
2017-07-08,476.88348869111616
2017-07-09,478.41051103748487
2017-07-10,479.9368797525687
2017-07-11,481.5042260738155
2017-07-12,483.0935333363854
2017-07-13,484.54349176234047
2017-07-14,486.03495789545
2017-07-15,487.6961164931076
2017-07-16,489.2673593649511
2017-07-17,490.7327693343046
2017-07-18,492.17837827285206
2017-07-19,493.64746765832695
2017-07-20,495.1355007506904
2017-07-21,496.67162722190886
2017-07-22,498.1934037582216
2017-07-23,499.75037170949395
2017-07-24,501.3790780233202
2017-07-25,502.9785270691005
2017-07-26,504.5521638305839
2017-07-27,505.9802184185913
2017-07-28,507.19458154708286
2017-07-29,507.92867053841667
2017-07-30,509.003955798839
2017-07-31,510.12734522188293
2017-08-01,511.27202566881033
2017-08-02,512.4660256688103
2017-08-03,513.6550675682516
2017-08-04,514.848668126911
2017-08-05,515.9804139369668
2017-08-06,517.1080275866711
2017-08-07,518.1329985363918
2017-08-08,519.178534849241
2017-08-09,520.1699084153561
2017-08-10,521.0296106499931
2017-08-11,521.846997709543
2017-08-12,522.7344063749192
2017-08-13,523.4625734975882
2017-08-14,524.2090451168548
2017-08-15,524.9670841709299
2017-08-16,525.8701248026684
2017-08-17,526.7494545632114
2017-08-18,527.6549042838817
2017-08-19,528.5206852894684
2017-08-20,529.3349258099273
2017-08-21,530.1355922903742
2017-08-22,530.9243341898156
2017-08-23,531.6908369831118
2017-08-24,532.523483910486
2017-08-25,533.3745410521716
2017-08-26,534.3056695437917
2017-08-27,535.2806264302515
2017-08-28,536.2117884414246
2017-08-29,537.1068862067879
2017-08-30,538.1365957039944
2017-08-31,539.2336336928213
2017-09-01,540.2970515699162
2017-09-02,541.366240396732
2017-09-03,542.5032542995041
2017-09-04,543.6930448022973
2017-09-05,544.8512989922415
2017-09-06,546.0100576514594
2017-09-07,547.0646465630743
2017-09-08,548.1117482683371
2017-09-09,549.219932625879
2017-09-10,550.3466700560466
2017-09-11,551.4288030169405
2017-09-12,552.5207715414862
2017-09-13,553.5765469604806
2017-09-14,554.6420162342237
2017-09-15,555.7243326269461
2017-09-16,556.7971025295343
2017-09-17,557.7978022458831
2017-09-18,558.7453430280059
2017-09-19,559.7461055978383
2017-09-20,560.7836782235366
2017-09-21,561.8267748715813
2017-09-22,562.8923115449686
2017-09-23,563.9395378019517
2017-09-24,564.966828304745
2017-09-25,566.0084623829573
2017-09-26,567.063325511449
2017-09-27,568.1326488886425
2017-09-28,569.1868544752348
2017-09-29,570.2532505794593
2017-09-30,571.3189963895151
2017-10-01,572.4111265571129
2017-10-02,573.4717243224761
2017-10-03,574.553482981694
2017-10-04,575.6169064453811
2017-10-05,576.6803410822525
2017-10-06,577.738339964934
2017-10-07,578.9156248811353
2017-10-08,580.0590623113028
2017-10-09,581.2132262152365
2017-10-10,582.3845893437282
2017-10-11,583.5065938130018
2017-10-12,584.6142491202644
2017-10-13,585.6555871090912
2017-10-14,586.70573794708
2017-10-15,587.6924390643985
2017-10-16,588.6344474442867
2017-10-17,589.5799938130018
2017-10-18,590.6092200699851
2017-10-19,591.7535625280857
2017-10-20,592.8674468856276
2017-10-21,593.9627977236164
2017-10-22,595.2226552655159
2017-10-23,596.5119318018287
2017-10-24,597.8698692319963
2017-10-25,599.3509324963717
2017-10-26,600.7484652475229
2017-10-27,602.1431820072995
2017-10-28,603.6380702754559
2017-10-29,605.1739127335566
2017-10-30,606.4408306106515
2017-10-31,607.7836406665174
2017-11-01,609.2009395491989
2017-11-02,610.6531591022716
2017-11-03,612.0574132922156
2017-11-04,613.4704468117687
2017-11-05,614.9546618955676
2017-11-06,616.3813498471617
2017-11-07,617.8380509644802
2017-11-08,619.2421738695081
2017-11-09,620.6330974280604
2017-11-10,622.1136058079486
2017-11-11,623.6234991029252
2017-11-12,625.2869200798408
2017-11-13,626.9618083479972
2017-11-14,628.6671228731368
2017-11-15,630.3690281696448
2017-11-16,631.929454426628
2017-11-17,633.5091918567956
2017-11-18,635.041362247857
2017-11-19,636.2291904406943
2017-11-20,637.4142445955717
2017-11-21,638.5537973509198
2017-11-22,639.6785280771769
2017-11-23,640.7321007028752
2017-11-24,641.8103714367206
2017-11-25,642.7118518836481
2017-11-26,643.6550518836481
2017-11-27,644.6527017455431
2017-11-28,645.6896196226382
2017-11-29,646.7338829134426
2017-11-30,647.7575130810403
2017-12-01,648.7331164329955
2017-12-02,649.7357133722127
2017-12-03,650.6640286683383
2017-12-04,651.2057198499301
2017-12-05,651.5719178824938
2017-12-06,652.0590361049506
2017-12-07,652.4780612446154
2017-12-08,652.5505154413895
2017-12-09,652.7113869497695
2017-12-10,652.8180444846406
2017-12-11,652.8824383393893
2017-12-12,653.1459900946766
2017-12-13,653.8380625563782
2017-12-14,654.9360865787245
2017-12-15,655.8685449230561
2017-12-16,656.6411968495404
2017-12-17,657.5382028274588
2017-12-18,658.8234559000845
2017-12-19,660.3251251738275
2017-12-20,661.6929369056711
2017-12-21,663.1281331803574
2017-12-22,664.4185817837094
2017-12-23,665.8230789904134
2017-12-24,667.4101907222569
2017-12-25,669.1251415583273
2017-12-26,670.7018143422409
2017-12-27,672.372420224084
2017-12-28,674.1720347492237
2017-12-29,676.2981732967097
2017-12-30,678.3640213063628
2017-12-31,681.0287084785489
2018-01-01,682.930085573521
2018-01-02,684.2985911601131
2018-01-03,685.5786514953088
2018-01-04,686.9749364115099
2018-01-05,688.3285838307226
2018-01-06,689.6697708206401
2018-01-07,690.3444998709193
2018-01-08,691.0206839030649
2018-01-09,691.8570602280558
2018-01-10,692.6574379432475
2018-01-11,693.5011196524094
2018-01-12,694.411430353447
2018-01-13,695.8251873366872
2018-01-14,697.0459247668548
2018-01-15,698.3645899985137
2018-01-16,699.688278052435
2018-01-17,701.1875378289712
2018-01-18,702.657708492306
2018-01-19,704.1270775974742
2018-01-20,705.4033145852135
2018-01-21,706.7380901142327
2018-01-22,708.3672198837675
2018-01-23,710.1132561966166
2018-01-24,712.3652677639419
2018-01-25,714.3024825035196
2018-01-26,716.2264346775833
2018-01-27,718.4176776943432
2018-01-28,720.6463809923622
2018-01-29,722.9689274628827
2018-01-30,727.0544334214221
2018-01-31,727.846343664
2018-02-01,730.218742073488
2018-02-02,732.6595090489423
2018-02-03,735.2571068143053
2018-02-04,737.8874555945589
2018-02-05,740.1833678850618
2018-02-06,742.5541892054002
2018-02-07,744.9716369646047
2018-02-08,748.7504933704412
2018-02-09,749.7364267420709
2018-02-10,752.1755897095571
2018-02-11,754.5607015917849
2018-02-12,757.0987841217448
2018-02-13,759.7319717812586
2018-02-14,762.3944138519216
2018-02-15,765.0514778007364
2018-02-16,767.8777377085343
2018-02-17,770.9353076238173
2018-02-18,774.0343579031469
2018-02-19,777.4540561416316
2018-02-20,780.852719670337
2018-02-21,784.0556452467048
2018-02-22,787.4574034440441
2018-02-23,790.9296912375465
2018-02-24,794.3730906788875
2018-02-25,797.8998065948991
2018-02-26,801.5500423490892
2018-02-27,805.3651083357882
2018-02-28,809.0418163358729
2018-03-01,812.7396180755587
2018-03-02,816.4017326006984
2018-03-03,819.8159449381732
2018-03-04,822.7576890722515
2018-03-05,826.0309924650226
2018-03-06,828.7917711506605
2018-03-07,832.0015986520685
2018-03-08,835.4772131772081
2018-03-09,839.0396775481029
2018-03-10,842.6151153893715
2018-03-11,846.2637924843434
2018-03-12,849.6633429927673
2018-03-13,852.2637688877892
2018-03-14,854.2425017784974
2018-03-15,856.6316070949736
2018-03-16,859.0973792311403
2018-03-17,861.9510609756823
2018-03-18,864.4011597055584
2018-03-19,866.8024340840115
2018-03-20,868.6679288439154
2018-03-21,870.6850101995639
2018-03-22,872.6454664005236
2018-03-23,875.0922126162767
2018-03-24,877.530561778288
2018-03-25,879.9023903430844
2018-03-26,882.255094843901
2018-03-27,884.8601999189535
2018-03-28,887.5194764552666
2018-03-29,890.2369719859928
2018-03-30,893.1885265974205
2018-03-31,896.1174583872539
2018-04-01,898.9990567391687
2018-04-02,902.2369740576046
2018-04-03,905.4518417877902
2018-04-04,908.477378100639
2018-04-05,911.5616389944939
2018-04-06,914.7789164313425
2018-04-07,918.066279559834
2018-04-08,921.3125935263146
2018-04-09,924.2959605654205
2018-04-10,927.3473823531303
2018-04-11,930.3912817944712
2018-04-12,933.5078879397225
2018-04-13,936.7291197832976
2018-04-14,940.0132605654208
2018-04-15,943.2179169900018
2018-04-16,946.5937700626273
2018-04-17,949.9804806771526
2018-04-18,953.3158784425156
2018-04-19,956.5249359844149
2018-04-20,959.6902086101135
2018-04-21,962.905215314024
2018-04-22,966.1002414351233
2018-04-23,969.6423371755925
2018-04-24,973.1207098012904
2018-04-25,976.4641807510113
2018-04-26,979.9039712538046
2018-04-27,983.9396343822962
2018-04-28,988.0744667845308
2018-04-29,992.442036616933
2018-04-30,996.839990248218
2018-05-01,1001.3089919241955
2018-05-02,1005.995444438162
2018-05-03,1010.6697813096705
2018-05-04,1015.8103726876853
2018-05-05,1021.3105682184117
2018-05-06,1027.1404983860095
2018-05-07,1033.3216854419823
2018-05-08,1038.8815876766191
2018-05-09,1044.6892474542685
2018-05-10,1050.4256130695312
2018-05-11,1055.7756130695313
2018-05-12,1061.182812510872
2018-05-13,1067.0713111249788
2018-05-14,1073.5575541417386
2018-05-15,1080.4647960411799
2018-05-16,1087.7010949238615
2018-05-17,1095.034684608119
2018-05-18,1102.7031069895545
2018-05-19,1111.3874564688433
2018-05-20,1120.9706827258265
2018-05-21,1130.1283084241506
2018-05-22,1138.6786857349978
2018-05-23,1146.2263672992437
2018-05-24,1154.4784829417017
2018-05-25,1163.0439091986852
2018-05-26,1170.8454315450538
2018-05-27,1179.5842230348644
2018-05-28,1188.9119744315124
2018-05-29,1198.7554800181044
2018-05-30,1208.8328403532998
2018-05-31,1218.846750967825
2018-06-01,1229.756681135423
2018-06-02,1241.676248174529
2018-06-03,1252.530619719867
2018-06-04,1264.0164929042244
2018-06-05,1275.4054956906905
2018-06-06,1287.4682822828693
2018-06-07,1299.9700839588468
2018-06-08,1310.7280867521429
2018-06-09,1321.6490437353832
2018-06-10,1331.2273888356608
2018-06-11,1340.4790782898983
2018-06-12,1350.1086539750734
2018-06-13,1360.6329558970724
2018-06-14,1370.412836306218
2018-06-15,1380.2495410626423
2018-06-16,1390.6444788038712
2018-06-17,1400.8418073395583
2018-06-18,1411.0684837649671
2018-06-19,1421.3206621509912
2018-06-20,1430.7581020152866
2018-06-21,1439.8627010947644
2018-06-22,1448.3346165326268
2018-06-23,1457.1079349615923
2018-06-24,1466.0960288128865
2018-06-25,1474.8313999555794
2018-06-26,1483.0523758660838
2018-06-27,1490.8975672612457
2018-06-28,1498.650059875726
2018-06-29,1507.5106585180417
2018-06-30,1517.102642175817
2018-07-01,1526.6397399527439
2018-07-02,1536.1625635745593
2018-07-03,1545.1421128582344
2018-07-04,1554.4015321369964
2018-07-05,1564.0939337676307
2018-07-06,1572.8318565696134
2018-07-07,1581.3760569118035
2018-07-08,1590.1442351895505
2018-07-09,1598.7610439368395
2018-07-10,1606.5846126015886
2018-07-11,1612.89264940624
2018-07-12,1618.7762475382021
2018-07-13,1625.9516446370812
2018-07-14,1633.8423181312514
2018-07-15,1641.4118369318396
2018-07-16,1651.7361179769111
2018-07-17,1661.452137040464
2018-07-18,1672.1591710442483
2018-07-19,1682.4280548845393
2018-07-20,1692.6849658913895
2018-07-21,1701.8774820658793
2018-07-22,1710.7442121474858
2018-07-23,1720.438618299095
2018-07-24,1730.929334318207
2018-07-25,1740.7161274048458
2018-07-26,1750.513617357178
2018-07-27,1760.9212413628882
2018-07-28,1770.5431480244474
2018-07-29,1779.8404715009933
2018-07-30,1789.6753420895443
2018-07-31,1799.8506832833796
2018-08-01,1812.0605754314688
2018-08-02,1823.984771819522
2018-08-03,1837.252954713862
2018-08-04,1850.7632272303379
2018-08-05,1863.7238502766666
2018-08-06,1876.949445907868
2018-08-07,1891.2873438239076
2018-08-08,1906.8741508809128
2018-08-09,1923.7142247472746
2018-08-10,1941.2605459279807
2018-08-11,1958.5384826227257
2018-08-12,1976.437800279622
2018-08-13,1994.5015708634498
2018-08-14,2011.34888359517
2018-08-15,2028.0516946204573
2018-08-16,2044.1294802767302
2018-08-17,2059.4902352942945
2018-08-18,2075.2865799044353
2018-08-19,2091.59762214385
2018-08-20,2108.282628718164
2018-08-21,2125.0801846765307
2018-08-22,2141.4666783710863
2018-08-23,2157.6062961934167
2018-08-24,2174.109993250989
2018-08-25,2191.4536961818726
2018-08-26,2209.8056067691446
2018-08-27,2228.949211032187
2018-08-28,2248.9615409131034
2018-08-29,2267.528810569435
2018-08-30,2286.9859688418746
2018-08-31,2304.449368088975
2018-09-01,2323.152524526068
2018-09-02,2342.2086482978325
2018-09-03,2360.9475325167864
2018-09-04,2377.9416275800872
2018-09-05,2394.6961002149646
2018-09-06,2410.7531261495083
2018-09-07,2427.2205097863025
2018-09-08,2444.2979534468927
2018-09-09,2460.6202439572244
2018-09-10,2472.2245906266567
2018-09-11,2486.4794012944894
2018-09-12,2500.4099804282396
2018-09-13,2514.452394638356
2018-09-14,2531.118017047576
2018-09-15,2547.648263449382
2018-09-16,2563.8089108680374
2018-09-17,2578.7451227538636
2018-09-18,2593.15617284713
2018-09-19,2608.344381820755
2018-09-20,2623.057721944313
2018-09-21,2638.8968965090935
2018-09-22,2654.3977931224254
2018-09-23,2671.431085943438
2018-09-24,2688.396543769471
2018-09-25,2705.1066385770546
2018-09-26,2722.745150195231
2018-09-27,2740.707378298362
2018-09-28,2758.523660406538
2018-09-29,2776.005750287897
2018-09-30,2793.0403490981585
2018-10-01,2810.373764765094
2018-10-02,2827.899084538886
2018-10-03,2845.6554990679674
2018-10-04,2864.337191420472
2018-10-05,2884.3624017545135
2018-10-06,2904.394750060458
2018-10-07,2924.6606880207823
2018-10-08,2947.8188405456685
2018-10-09,2972.4297353067227
2018-10-10,2997.355077327149
2018-10-11,3022.261927070831
2018-10-12,3047.2620876884353
2018-10-13,3071.780923314423
2018-10-14,3096.044120097732
2018-10-15,3120.896306362222
2018-10-16,3147.1690161878773
2018-10-17,3173.878076139248
2018-10-18,3200.225249429379
2018-10-19,3226.083744069561
2018-10-20,3249.708752925905
2018-10-21,3274.162320001367
2018-10-22,3299.4872746632172
2018-10-23,3323.884323072755
2018-10-24,3347.862325608972
2018-10-25,3373.7714444433595
2018-10-26,3399.4978618129167
2018-10-27,3426.6632687478746
2018-10-28,3455.529045209992
2018-10-29,3486.2659729225556
2018-10-30,3517.558477850044
2018-10-31,3549.348185819451
2018-11-01,3581.01830007075
2018-11-02,3610.5952122560147
2018-11-03,3641.131351203928
2018-11-04,3673.031320114043
2018-11-05,3703.3027389693157
2018-11-06,3731.0162009442142
2018-11-07,3756.988730844135
2018-11-08,3779.6818136898632
2018-11-09,3805.0096494578015
2018-11-10,3831.1510767179147
2018-11-11,3860.504422172286
2018-11-12,3892.68914621506
2018-11-13,3924.3882868003334
2018-11-14,3955.3096776912216
2018-11-15,3986.3879800928444
2018-11-16,4019.089306719529
2018-11-17,4051.7807797896085
2018-11-18,4086.2739579755766
2018-11-19,4119.224666621532
2018-11-20,4152.6987567686765
2018-11-21,4189.433480667619
2018-11-22,4228.617341792879
2018-11-23,4269.932239166747
2018-11-24,4313.188328088425
2018-11-25,4354.045044893946
2018-11-26,4397.898579663388
2018-11-27,4444.12299895455
2018-11-28,4481.447565797924
2018-11-29,4537.976318840111
2018-11-30,4577.404144598796
2018-12-01,4639.47336406467
2018-12-02,4700.585206407769
2018-12-03,4787.051506710719
2018-12-04,4866.418824878939
2018-12-05,4936.420152194386
2018-12-06,5010.75036796648
2018-12-07,5092.66104638312
2018-12-08,5174.985682511666
2018-12-09,5252.312348127649
2018-12-10,5332.134372170861
2018-12-11,5417.936015225244
2018-12-12,5512.2801619937445
2018-12-13,5605.612994649412
2018-12-14,5697.585853552304
2018-12-15,5783.822951477072
2018-12-16,5864.501563848892
2018-12-17,5941.308128041705
2018-12-18,6006.093774764606
2018-12-19,6077.1025315627285
2018-12-20,6143.447094559485
2018-12-21,6209.039677093797
2018-12-22,6287.95547915583
2018-12-23,6365.794923400747
2018-12-24,6435.903045209373
2018-12-25,6505.846312131699
2018-12-26,6567.351140619991
2018-12-27,6635.688411476686
2018-12-28,6699.82772098631
2018-12-29,6771.407132393837
2018-12-30,6844.148417445022
2018-12-31,6919.328014105863
2019-01-01,7008.564926388624
2019-01-02,7097.89314891463
2019-01-03,7179.750942222631
2019-01-04,7255.371298400485
2019-01-05,7330.097525312498
2019-01-06,7405.382324411851
2019-01-07,7473.111210114271
2019-01-08,7543.379414299833
2019-01-09,7615.387378224572
2019-01-10,7683.5547950182245
2019-01-11,7748.611625117865
2019-01-12,7799.258768180936
2019-01-13,7847.3763377764635
2019-01-14,7896.749639366821
2019-01-15,7947.068758151954
2019-01-16,8006.825871515335
2019-01-17,8058.200816645235
2019-01-18,8104.805027885136
2019-01-19,8150.029450187018
2019-01-20,8197.833996041434
2019-01-21,8245.235844449662
2019-01-22,8290.898074736418
2019-01-23,8339.60449771888
2019-01-24,8389.704196198112
2019-01-25,8436.52149169505
2019-01-26,8482.607042124233
2019-01-27,8520.331171074447
2019-01-28,8559.016995838494
2019-01-29,8590.937921599874
2019-01-30,8621.21565025689
2019-01-31,8652.858203557356
2019-02-01,8680.4984946431
2019-02-02,8698.87539429491
2019-02-03,8720.725001579143
2019-02-04,8740.77168177864
2019-02-05,8763.301719729201
2019-02-06,8788.449250405278
2019-02-07,8812.539299831295
2019-02-08,8834.224888352492
2019-02-09,8861.117138473915
2019-02-10,8885.715222763461
2019-02-11,8916.032524298036
2019-02-12,8950.542860670183
2019-02-13,8984.882862738956
2019-02-14,9023.64022277771
2019-02-15,9059.149385509545
2019-02-16,9097.714737490356
2019-02-17,9138.937439603842
2019-02-18,9171.658799270635
2019-02-19,9204.153884963418
2019-02-20,9237.158466935982
2019-02-21,9266.146297455138
2019-02-22,9294.060146720112
2019-02-23,9324.743862238556
2019-02-24,9359.116994384674
2019-02-25,9391.039913939247
2019-02-26,9427.589450289375
2019-02-27,9464.741406809153
2019-02-28,9502.52795051739
2019-03-01,9539.96848690832
2019-03-02,9580.422190771838
2019-03-03,9616.635089699665
2019-03-04,9649.411725698343
2019-03-05,9678.774176411145
2019-03-06,9707.519323369574
2019-03-07,9735.492584836873
2019-03-08,9771.312629295851
2019-03-09,9802.847616770063
2019-03-10,9834.189827826232
2019-03-11,9860.747319837446
2019-03-12,9885.032679939945
2019-03-13,9910.848732603014
2019-03-14,9934.342525013753
2019-03-15,9959.983774245187
2019-03-16,9988.019184250372
2019-03-17,10016.865045087921
2019-03-18,10046.46288210773
2019-03-19,10073.667801752179
2019-03-20,10101.442425366155
2019-03-21,10126.509120211387
2019-03-22,10150.775898114902
2019-03-23,10173.433891504905
2019-03-24,10193.204684098308
2019-03-25,10213.222565693135
2019-03-26,10228.549770694273
2019-03-27,10242.953119104348
2019-03-28,10258.28167288638
2019-03-29,10272.50620876859
2019-03-30,10287.773638895987
2019-03-31,10304.86492321644
2019-04-01,10317.619079904542
2019-04-02,10329.332491383944
2019-04-03,10339.719514339768
2019-04-04,10351.320359815532
2019-04-05,10360.556056262567
2019-04-06,10367.081187032672
2019-04-07,10373.506328273672
2019-04-08,10380.439595823156
2019-04-09,10392.213139082643
2019-04-10,10404.514221557805
2019-04-11,10417.390968522306
2019-04-12,10431.702068758921
2019-04-13,10443.312280508419
2019-04-14,10453.533893797845
2019-04-15,10465.231962033427
2019-04-16,10478.178764260078
2019-04-17,10494.655682826718
2019-04-18,10512.385031730573
2019-04-19,10528.507706674718
2019-04-20,10545.85896387605
2019-04-21,10568.105792386374
2019-04-22,10583.198824390362
2019-04-23,10600.614909960383
2019-04-24,10614.982113762893
2019-04-25,10629.14340168675
2019-04-26,10641.801697723053
2019-04-27,10652.770698437873
2019-04-28,10661.898364835932
2019-04-29,10671.431242282008
2019-04-30,10685.107717715824
2019-05-01,10698.89429232083
2019-05-02,10711.768147351993
2019-05-03,10725.162443276058
2019-05-04,10739.974875299604
2019-05-05,10755.528618210563
2019-05-06,10774.424971653016
2019-05-07,10788.653178207662
2019-05-08,10798.448394876274
2019-05-09,10805.05683923266
2019-05-10,10809.911821352694
2019-05-11,10815.014790844923
2019-05-12,10818.622149390088
2019-05-13,10820.476773925315
2019-05-14,10819.558020999046
2019-05-15,10820.05350552423
2019-05-16,10819.6261486227
2019-05-17,10821.445120121523
2019-05-18,10821.874549728107
2019-05-19,10817.77477391175
2019-05-20,10807.793362746941
2019-05-21,10795.123153448176
2019-05-22,10779.564243865876
2019-05-23,10765.33507831378
2019-05-24,10748.130923098412
2019-05-25,10726.428941933898
2019-05-26,10705.69534308755
2019-05-27,10684.042548277246
2019-05-28,10660.719542659719
2019-05-29,10634.534193859416
2019-05-30,10599.288603681785
2019-05-31,10538.666804192704
2019-06-01,10485.905072591777
2019-06-02,10442.902753879041
2019-06-03,10397.076321434648
